@relation Water-quality

@attribute std_temp numeric
@attribute std_pH numeric
@attribute conduct numeric
@attribute o2 numeric
@attribute o2sat numeric
@attribute co2 numeric
@attribute hardness numeric
@attribute no2 numeric
@attribute no3 numeric
@attribute nh4 numeric
@attribute po4 numeric
@attribute cl numeric
@attribute sio2 numeric
@attribute kmno4 numeric
@attribute k2cr2o7 numeric
@attribute bod numeric
@attribute 25400 {0,1}
@attribute 29600 {0,1}
@attribute 30400 {0,1}
@attribute 33400 {0,1}
@attribute 17300 {0,1}
@attribute 19400 {0,1}
@attribute 34500 {0,1}
@attribute 38100 {0,1}
@attribute 49700 {0,1}
@attribute 50390 {0,1}
@attribute 55800 {0,1}
@attribute 57500 {0,1}
@attribute 59300 {0,1}
@attribute 37880 {0,1}

@data
2.960882,24.322611,2.248513,4.349528,4.807361,0,2.955361,0.057578,1.411198,0.071723,0.126307,0.621078,1.07423,0.716191,0.502091,0.079668,1,0,0,0,1,1,0,0,1,0,1,1,0,1
3.954336,24.022332,2.016229,3.521046,4.299917,0,2.561313,2.245548,0.981703,0.084379,0.042102,0.331242,1.386103,0.297287,0.272564,0.230152,1,0,1,0,1,1,0,0,1,0,1,0,0,0
1.753154,24.322611,2.322844,4.225256,4.055098,0,3.073575,0.115156,1.411198,0.097036,0.063153,0.310539,2.391028,0.418904,0.325164,0.070816,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4.597159,25.223448,2.490089,4.970889,6.43207,0,2.837146,1.266719,1.503232,0.312204,0.399972,0.393349,1.975197,0.459443,0.3156,0.486859,1,0,1,0,1,0,0,0,1,1,1,0,0,0
3.584225,24.322611,2.908201,4.225256,4.98096,0,3.782862,0.345469,1.53391,0.071723,0.273665,0.486511,2.252418,0.648626,0.358637,0.416043,1,0,1,0,0,1,0,0,1,0,1,1,0,0
3.389431,24.62289,2.378593,4.432376,5.1234,0,3.270599,0.518203,2.086118,0.046409,0.294716,0.331242,2.529639,0.337826,0.334727,0.283264,1,0,1,0,0,0,0,0,1,0,1,1,1,0
4.402364,24.022332,2.982532,3.562471,4.531382,0,3.664647,0.460625,0.981703,0.109693,0.063153,0.569321,2.980122,0.729704,0.482964,0.371783,1,0,1,0,0,1,0,0,0,1,0,1,1,0
5.356859,26.724844,2.805996,6.379308,8.777884,0,3.507028,0.748516,1.135094,0.084379,0.105256,0.869509,3.049427,0.945912,0.812909,0.522267,1,0,1,0,1,1,0,0,0,0,1,0,0,0
2.064826,25.223448,2.239222,4.763769,4.753945,0,3.152385,0.115156,0.736277,0.037971,0.021051,0.155269,0.693052,0.189182,0.267782,0.150484,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0.448028,25.523727,2.062686,6.50358,5.256938,0,3.349409,0.057578,0.828312,0.088598,0.021051,0.23808,0.485136,0.216209,0.296473,0.150484,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.779179,25.824007,1.55166,5.095161,4.30882,0,2.403693,0.057578,0.245426,0.029533,0.063153,0.144918,0.346526,0.297287,0.138673,0.123928,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2.999841,24.923169,1.468038,4.515224,5.012119,0,2.009645,0.057578,0.552208,0.029533,0.021051,0.103513,0.207915,0.202695,0.138673,0.115076,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.285487,25.223448,1.560951,3.935287,4.954252,0,2.009645,0.057578,0.552208,0.050628,0.021051,0.08281,0.173263,0.270261,0.205618,0.061964,0,0,1,0,0,0,0,0,0,1,1,0,1,0
2.64921,23.722053,1.607408,4.018135,4.291014,0,2.12786,0.057578,0.613564,0.118131,0.021051,0.144918,0.13861,0.297287,0.224746,0.017704,0,0,1,0,0,0,0,0,0,1,1,1,1,0
3.058279,25.824007,1.412289,4.4738,4.998765,0,2.206669,0.172734,0.613564,0.029533,0.021051,0.08281,0.069305,0.243235,0.109982,0.04426,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1.714195,24.322611,1.765362,4.556648,4.353332,0,2.285479,0.057578,0.582886,0.075942,0.021051,0.124216,0.311873,0.324313,0.215182,0.097372,1,0,1,0,0,0,0,0,0,1,1,0,0,0
2.571292,25.824007,2.127725,4.888041,5.176815,0,3.388814,0.230313,0.951024,0.04219,0.105256,0.155269,0.554441,0.283774,0.258218,0.115076,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4.402364,24.923169,2.555129,4.018135,5.110046,0,3.467623,0.057578,0.122713,0.029533,0.021051,0.269134,0.242568,0.270261,0.387327,0.13278,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4.655597,25.223448,2.267096,4.432376,5.764381,0,3.073575,0.057578,0.061356,0.029533,0.021051,0.269134,0.311873,0.337826,0.277346,0.097372,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1.402523,24.923169,2.824579,5.38513,4.94535,0,3.901076,0.172734,1.411198,0.033752,0.105256,0.362295,0.831662,0.3108,0.148236,0.13278,1,0,1,0,0,1,0,0,0,1,1,1,0,0
1.870031,24.62289,3.344896,4.846617,4.722787,0,4.531553,0.518203,2.331544,0.118131,0.294716,0.765996,1.108883,0.459443,0.430364,0.239004,0,0,1,0,0,1,0,0,1,1,1,0,0,0
4.636118,21.620099,3.688677,3.603895,4.678274,0.42734,4.610363,0.460625,1.963405,0.092817,0.35787,0.662483,0.866315,0.635112,0.564255,0.2213,0,0,1,0,1,1,0,0,1,1,1,0,1,0
2.610251,24.923169,2.731665,4.639497,4.931996,0,4.334529,2.130392,0.889668,0.033752,0.294716,0.248431,1.004925,0.283774,0.530782,0.30982,1,0,1,0,1,1,0,0,0,0,1,1,1,0
1.577838,25.223448,4.478444,5.343706,5.01657,0,4.610363,0,0.705599,0.084379,0.021051,0.424403,1.178188,0.499982,0.396891,0.212448,1,0,1,0,1,1,0,0,1,0,1,0,0,0
3.233595,23.722053,4.775768,2.609717,2.96899,1.087773,6.462389,0.63336,1.319163,0.2447,0.484177,0.755645,1.21284,0.648626,0.530782,0.433747,1,0,1,0,1,1,0,0,1,0,1,0,1,0
3.097238,23.722053,2.722374,4.225256,4.740592,0,3.428219,0.057578,1.19645,0.033752,0.126307,0.258782,0.554441,0.283774,0.243873,0.079668,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.077759,24.322611,2.648043,4.183832,4.682725,0,3.822267,0.057578,0.705599,0.050628,0.021051,0.196675,0.450484,0.283774,0.277346,0.13278,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2.960882,23.421773,2.703791,4.225256,4.669372,0,3.625243,2.706173,1.288485,0.033752,0,0.134567,0.311873,0.256748,0.277346,0.106224,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3.817979,25.523727,2.62946,4.722345,5.693161,0,3.782862,0.057578,0.828312,0.046409,0.021051,0.269134,0.693052,0.256748,0.224746,0.123928,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2.337538,23.722053,2.081269,4.26668,4.397845,0,3.585838,0.057578,1.53391,0.050628,0.35787,0.196675,0.554441,0.229722,0.1578,0.070816,0,0,1,0,0,1,0,0,1,0,1,1,0,0
3.525787,23.722053,2.341427,3.852439,4.513577,0,4.058696,0.115156,1.073737,0.063285,0.042102,0.217377,0.450484,0.283774,0.430364,0.345227,0,0,1,0,1,1,0,0,1,0,0,0,0,0
3.564746,23.722053,3.493558,5.675098,6.67689,0,4.689172,0.115156,0.828312,0.046409,0.042102,0.341593,0.658399,0.689165,0.329946,0.30982,1,0,1,0,1,0,0,0,1,0,1,0,0,0
2.123264,22.821215,3.549306,4.100984,4.121867,2.991377,4.413339,0.057578,1.472554,0.059066,0.021051,0.269134,1.386103,0.216209,0.172146,0.150484,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1.947949,23.421773,4.18112,3.479622,3.423019,0.699283,4.925601,0.230313,1.564589,0.295328,0.021051,0.621078,1.21284,0.486469,0.521218,0.168188,0,0,1,0,1,1,0,0,1,0,0,0,0,0
2.415456,23.421773,2.490089,4.680921,4.869678,0.271943,4.492148,0.115156,1.687301,0.033752,0.021051,0.32089,0.762357,0.270261,0.114764,0.097372,0,0,1,0,1,1,0,0,1,0,0,1,1,0
2.064826,22.520936,3.344896,3.976711,3.966072,0,4.649768,0.057578,2.178153,0.029533,0.063153,0.362295,0.762357,0.202695,0.272564,0.079668,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2.64921,22.821215,2.490089,4.018135,4.291014,0.42734,4.295124,2.706173,1.073737,0.033752,0.063153,0.269134,0.762357,0.256748,0.114764,0.04426,0,0,1,0,0,0,0,0,1,0,1,1,1,0
2.766087,23.421773,3.97671,4.390952,4.753945,2.330943,5.122625,0,1.257806,0.088598,0.084205,0.331242,1.004925,0.189182,0.162582,0.061964,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2.434936,23.421773,3.493558,3.976711,4.144123,1.709358,5.004411,0,0.920346,0.071723,0.147358,0.258782,0.658399,0.256748,0.267782,0.070816,0,0,1,0,1,0,0,0,1,1,1,0,1,0
2.999841,23.421773,3.530724,3.686743,4.090708,1.010075,4.373934,0,1.012381,0.075942,0.126307,0.23808,0.623746,0.256748,0.229527,0.035408,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3.389431,23.421773,3.697968,2.2369,2.586182,0.971226,3.940481,0.806094,0.460173,0.185635,0.589433,2.184124,1.07423,1.040503,1.33891,0.539971,1,0,1,0,1,1,0,0,0,1,0,0,1,0
4.246528,24.923169,2.620169,4.556648,5.715418,0,3.428219,0.115156,0.736277,0.109693,0.042102,0.165621,1.004925,0.283774,0.219964,0.159336,1,0,1,0,0,0,0,0,0,0,1,1,0,0
2.064826,22.520936,3.391353,4.018135,4.010585,0.971226,5.477269,0,1.810014,0.04219,0.294716,0.23808,1.143535,0.256748,0.114764,0.08852,0,0,1,0,1,1,0,0,1,0,0,1,0,0
2.415456,24.923169,3.967418,4.680921,4.869678,0.42734,5.201435,0,2.331544,0.12235,0.147358,0.289836,1.108883,0.270261,0.148236,0.13278,1,0,1,0,1,0,0,0,1,1,0,1,1,0
4.012774,23.421773,3.400644,2.154052,2.644048,0,4.570958,0.172734,0.490851,0.063285,0.105256,0.289836,0.727704,0.432417,0.243873,0.159336,1,0,1,0,0,1,0,0,1,1,0,0,0,0
3.856938,25.223448,3.883796,4.390952,5.314804,0,4.728577,0.115156,1.963405,0.04219,0.231563,0.32089,1.316798,0.351339,0.463837,0.097372,1,0,1,0,0,0,0,0,1,1,1,0,0,0
2.571292,24.322611,1.932607,4.805193,5.08779,0,2.955361,0.057578,0.766955,0.046409,0.694688,0.134567,0.346526,0.243235,0.205618,0.327523,0,0,1,0,1,1,0,0,1,0,0,0,0,0
2.921923,24.62289,2.202057,4.349528,4.789556,0,2.797742,0.115156,0.736277,0.04219,0.063153,0.186323,0.623746,0.216209,0.176927,0.141632,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2.64921,24.62289,1.932607,4.515224,4.825166,0,2.915956,1.612188,0.85899,0.04219,0.042102,0.113864,0.381178,0.297287,0.172146,0.141632,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2.064826,23.722053,1.774653,4.639497,4.62931,0,2.443098,0,0.552208,0.097036,0.042102,0.175972,0.277221,0.175669,0.086073,0.150484,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.831072,23.722053,1.876858,4.598072,4.460162,0,3.507028,0.172734,1.748658,0.050628,0.042102,0.217377,0.727704,0.391878,0.310818,0.08852,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2.805046,25.223448,2.56442,4.680921,5.08779,0,4.25572,0.057578,0.889668,0.037971,0.021051,0.207026,0.311873,0.270261,0.138673,0.150484,0,0,1,0,0,1,0,0,0,0,1,1,0,0
3.895897,24.923169,3.632929,5.550826,6.743659,0,4.886197,3.339533,1.257806,0.037971,0.842046,1.811477,1.871239,0.378365,0.659891,0.318671,1,0,1,0,1,1,0,0,0,0,1,0,1,0
4.071213,22.821215,4.088206,2.816837,3.476434,0,5.083221,0.690938,0.153391,0.050628,0.021051,0.859158,4.192962,0.44593,0.219964,0.150484,0,0,1,0,0,1,0,0,0,0,0,1,1,0
0.584385,24.022332,2.62946,5.219434,4.295466,0.155396,3.270599,0.287891,2.638326,0.118131,0.105256,1.086886,3.118732,0.702678,0.779437,0.08852,1,0,0,0,1,1,0,0,1,1,0,0,0,0
0.701262,24.022332,3.214817,4.970889,4.157477,0.971226,3.782862,0.345469,2.822395,0.172978,0.147358,1.407777,2.460333,0.986451,0.707709,0.557675,1,0,0,0,1,1,0,0,1,0,1,0,0,0
1.012933,23.121494,2.508672,5.467978,4.771751,0,3.152385,0.115156,1.748658,0.092817,0.105256,0.55897,1.905892,0.243235,0.310818,0.230152,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3.116718,22.821215,1.867567,4.100984,4.611505,0,2.206669,0.690938,1.012381,0.067504,0.126307,0.217377,1.801934,0.527008,0.387327,0.2213,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2.415456,24.62289,2.211348,4.598072,4.780653,0,3.073575,4.606252,2.331544,0.046409,0.484177,0.279485,1.836587,0.391878,0.353855,0.274412,1,0,0,0,0,1,0,0,1,0,1,1,1,0
0.662303,23.722053,4.311199,5.343706,4.446809,0,5.713698,0.230313,3.712063,0.088598,0.147358,1.459533,1.490061,0.527008,0.482964,0.283264,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1.324605,25.223448,2.796705,5.095161,4.633761,0,3.940481,0.172734,1.288485,0.084379,0.126307,0.351944,0.900967,0.554034,0.497309,0.185892,1,0,0,0,0,1,0,0,0,0,0,1,1,0
0.857097,24.022332,2.917493,5.053737,4.317722,0,3.704052,0,0.306782,0.092817,0.063153,0.227729,0.415831,0.283774,0.119546,0.115076,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3.720582,25.223448,2.239222,5.136585,6.138287,0,3.546433,0.057578,0.030678,0.029533,0.021051,0.217377,0.173263,0.337826,0.425582,0.159336,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2.25962,25.523727,2.62946,6.420732,6.556706,0,3.861671,0.057578,0.122713,0.04219,0.021051,0.196675,0.242568,0.540521,0.712491,0.495711,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2.395977,25.824007,2.56442,4.390952,4.55809,0,4.058696,0.115156,0.981703,0.033752,0.021051,0.155269,1.07423,0.351339,0.487746,0.247856,1,0,0,0,0,0,0,0,0,0,1,1,1,0
2.766087,25.223448,2.861744,4.225256,4.571444,0,4.058696,0.172734,0.889668,0.037971,0.021051,0.217377,1.07423,0.256748,0.306036,0.247856,1,0,0,0,0,0,0,0,1,0,1,1,0,0
3.42839,26.124286,3.177651,4.26668,4.954252,0,4.17691,0.172734,0.981703,0.084379,0.105256,0.227729,0.970272,0.459443,0.6312,0.30982,1,0,0,0,0,0,0,0,1,1,0,1,1,0
2.181702,24.923169,2.83387,4.225256,4.273209,0,3.940481,0.172734,0.981703,0.067504,0.147358,0.186323,1.07423,0.270261,0.439927,0.300968,1,0,0,0,0,1,0,0,1,0,1,1,1,0
2.376497,24.62289,2.620169,4.515224,4.673823,0,4.17691,0.172734,1.012381,0.147664,0.084205,0.279485,1.07423,0.364852,0.329946,0.159336,1,0,0,0,0,1,0,0,1,1,0,1,1,0
2.298579,25.523727,2.83387,4.308104,4.420101,0,4.373934,0.287891,0.828312,0.105474,0.315767,0.248431,1.07423,0.459443,0.741182,0.354079,1,0,0,0,0,1,0,0,1,0,1,1,1,0
1.422002,24.923169,3.493558,4.805193,4.424552,0,4.452744,0.057578,0.981703,0.084379,0.063153,0.165621,1.351451,0.297287,0.564255,0.230152,1,0,0,0,0,0,0,0,1,1,1,1,0,0
0.779179,26.724844,2.620169,6.172187,5.216877,0,4.137505,0.115156,0.552208,0.067504,0.084205,0.279485,0.277221,0.256748,0.516437,0.203596,1,0,0,0,0,0,0,0,1,1,1,1,0,0
2.688169,24.923169,3.056863,4.018135,4.30882,0,4.019291,0.287891,0.981703,0.143445,0.210512,0.300188,1.108883,0.472956,0.3682,0.17704,1,0,0,0,0,0,0,0,1,0,0,1,1,0
1.207728,24.62289,3.019698,4.888041,4.375588,0,4.610363,0.115156,1.411198,0.071723,0.273665,0.279485,0.727704,0.351339,0.205618,0.230152,1,0,0,0,0,1,0,0,1,1,1,1,1,0
1.577838,25.523727,2.908201,4.929465,4.62931,0,4.058696,0.172734,1.319163,0.080161,0.105256,0.23808,0.693052,0.378365,0.401673,0.2213,1,0,0,0,0,1,0,0,1,1,1,0,0,0
2.727128,24.62289,3.493558,4.26668,4.598151,0,4.767982,0,1.043059,0.04219,0.021051,0.144918,1.282146,0.202695,0.100418,0.070816,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.383044,25.523727,2.387884,4.888041,4.477967,0,3.073575,0,0.981703,0.075942,0.021051,0.196675,1.767282,0.229722,0.162582,0.08852,1,0,0,0,0,0,0,0,0,1,1,1,1,0
1.285646,23.121494,1.319376,5.136585,4.647115,0.42734,1.812621,0,0.736277,0.029533,0.126307,0.093162,0.13861,0.175669,0.229527,0.123928,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2.863484,24.62289,3.233399,4.018135,4.393393,0,4.649768,0.115156,1.012381,0.029533,1.157814,0.496862,1.940545,0.472956,0.506873,0.26556,1,0,0,0,0,1,0,0,1,0,1,1,1,0
2.941402,23.121494,8.817517,0.165696,0.182502,1.359717,9.772393,0.345469,0.153391,3.316113,7.262651,2.639581,4.678099,1.567512,2.515237,0.973718,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3.545266,24.923169,4.487735,3.313926,3.890401,0,6.265365,0.863672,2.208831,0.172978,0.610484,0.724591,1.143535,0.783756,0.798564,0.2213,1,0,0,0,1,1,0,0,1,0,1,0,1,0
2.727128,23.722053,4.097498,3.521046,3.792473,0,6.028936,0.748516,2.484935,0.919736,0.799944,0.786699,2.356376,0.89186,0.588164,0.761271,1,0,0,0,0,1,0,0,1,0,1,0,1,0
2.610251,24.62289,2.545837,4.888041,5.199071,0,3.231194,0.057578,1.257806,0.037971,0.021051,0.23808,0.658399,0.229722,0.243873,0.08852,1,0,0,0,1,0,0,0,0,1,1,1,1,0
2.999841,24.923169,2.536546,4.970889,5.519562,0,3.822267,0,0.920346,0.046409,0.021051,0.227729,0.693052,0.472956,0.296473,0.053112,1,0,0,0,1,0,0,0,0,0,1,1,1,0
2.220661,24.923169,2.341427,5.219434,5.305902,0,3.19179,0.057578,1.472554,0.054847,0.042102,0.155269,0.554441,0.202695,0.086073,0.13278,1,0,0,0,0,0,0,0,0,1,1,1,1,0
3.77902,24.923169,2.62946,4.598072,5.524013,0,3.625243,0.057578,0.889668,0.04219,0.589433,0.23808,0.450484,0.189182,0.191273,0.256708,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.714195,23.722053,2.322844,4.970889,4.749494,0,3.743457,0,1.073737,0.04219,0.021051,0.186323,0.797009,0.297287,0.114764,0.194744,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.409069,24.322611,3.047572,3.893863,3.129236,0,3.782862,0.057578,1.012381,0.033752,0.021051,0.331242,0.797009,0.324313,0.263,0.115076,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.538879,23.121494,2.945367,4.598072,4.295466,0.349641,4.570958,0,1.71798,0.067504,0.168409,0.32089,0.93562,0.189182,0.148236,0.106224,1,0,0,0,1,0,0,0,1,1,0,1,0,0
1.831072,24.022332,2.768831,4.763769,4.620408,0,3.861671,0.057578,1.656623,0.054847,0.021051,0.23808,0.623746,0.229722,0.186491,0.053112,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1.558359,23.722053,2.610877,4.763769,4.464614,0.543887,3.704052,0,1.840692,0.063285,0.063153,0.279485,0.727704,0.216209,0.124327,0.079668,1,0,0,0,1,0,0,0,1,1,1,0,1,0
1.636277,24.923169,2.638751,4.680921,4.429004,0,3.625243,0.057578,0.644242,0.029533,0.105256,0.175972,0.727704,0.283774,0.325164,0.115076,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1.986908,25.223448,2.118434,5.219434,5.15901,0,3.073575,0.057578,0.920346,0.050628,0.042102,0.269134,0.900967,0.324313,0.258218,0.150484,1,0,0,0,1,1,0,0,0,0,1,1,0,0
2.960882,24.62289,2.796705,4.556648,5.038826,0,3.822267,0.057578,2.73036,0.04219,0.210512,0.445106,1.316798,0.351339,0.286909,0.283264,1,0,0,0,1,1,0,0,0,1,1,1,1,0
4.129651,23.722053,4.004584,2.526869,3.138138,0,4.767982,2.18797,2.638326,0.059066,0.526279,0.962671,1.697977,0.472956,0.444709,0.26556,1,0,0,0,1,1,0,0,0,0,1,0,0,0
2.727128,24.322611,3.855922,4.639497,4.998765,0,5.201435,0.057578,1.595267,0.063285,0.063153,0.32089,0.797009,0.270261,0.253436,0.17704,1,0,0,0,1,1,0,0,1,0,1,1,1,0
4.714036,25.223448,3.317022,4.680921,6.116031,0,4.767982,0.115156,0.828312,0.151883,0.168409,0.393349,0.450484,0.405391,0.291691,0.212448,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2.2791,24.923169,1.700322,4.763769,4.874129,0,2.364289,0.057578,0.705599,0.029533,0.021051,0.134567,0.346526,0.162156,0.1052,0.115076,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1.90899,24.022332,2.406467,5.302282,5.190169,0,3.270599,0.172734,0.766955,0.063285,0.021051,0.23808,0.346526,0.243235,0.114764,0.150484,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1.675236,24.022332,1.728196,4.722345,4.491321,0,2.679527,0.345469,0.674921,0.012657,0.54733,0.093162,0.381178,0.189182,0.3156,0.08852,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.986908,23.722053,2.434341,4.846617,4.789556,0.42734,3.349409,0.057578,1.902049,0.029533,0.042102,0.217377,0.415831,0.175669,0.076509,0.097372,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.512854,25.523727,2.257805,4.225256,4.442357,0,3.585838,0.057578,1.349841,0.04219,0.063153,0.331242,0.831662,0.243235,0.253436,0.053112,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1.831072,25.223448,2.657334,4.929465,4.780653,0,3.901076,0.115156,1.165772,0.029533,0.084205,0.300188,0.415831,0.283774,0.153018,0.168188,1,0,0,0,0,0,0,0,0,1,1,1,1,0
3.603705,23.722053,2.796705,4.142408,4.891935,0,3.940481,0.057578,1.595267,0.029533,0.042102,0.258782,0.450484,0.283774,0.425582,0.097372,1,0,0,0,0,0,0,0,1,0,1,1,1,0
3.954336,25.523727,3.001115,3.893863,4.758397,0,3.704052,0.172734,1.71798,0.12235,0.168409,0.341593,0.450484,0.405391,0.655109,0.097372,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1.986908,25.824007,2.517963,4.308104,4.259856,0,3.270599,0.230313,1.994083,0.135007,0.063153,0.393349,0.762357,1.094556,0.588164,0.787827,1,0,0,0,1,0,0,0,1,1,1,1,0,0
1.714195,25.523727,2.387884,5.260858,5.025472,0,3.388814,0,0.981703,0.037971,0.021051,0.32089,0.727704,0.256748,0.100418,0.097372,1,0,0,0,0,0,0,0,0,1,1,0,1,0
0.896056,23.121494,2.164891,4.390952,3.770217,0.271943,3.03417,0.230313,0.951024,0.177197,0.18946,0.87986,1.108883,0.743217,0.635982,0.345227,1,0,0,0,1,1,0,0,1,0,1,1,0,0
1.305126,24.322611,2.406467,5.59225,5.069985,0,3.546433,0.115156,1.104415,0.054847,0.126307,0.507214,0.242568,0.364852,0.200836,0.239004,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2.181702,24.923169,4.283325,4.929465,4.989862,0,5.004411,0.057578,0.644242,0.033752,0.063153,1.211102,2.737554,0.243235,0.382546,0.13278,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.383044,24.022332,2.164891,5.012313,4.589249,0,3.19179,0,0.613564,0.04219,0.021051,0.227729,0.554441,0.256748,0.162582,0.097372,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2.240141,23.421773,3.549306,4.100984,4.179733,4.117999,4.925601,0.057578,1.932727,0.029533,0.147358,0.23808,1.351451,0.270261,0.148236,0.061964,0,0,0,0,1,0,0,0,1,1,1,1,1,0
4.947789,24.923169,3.205525,4.722345,6.28963,0,4.25572,0.115156,0.674921,0.12235,0.021051,0.403701,0.346526,0.432417,0.306036,0.239004,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2.142743,24.923169,2.109143,4.680921,4.713884,0,2.955361,0,1.012381,0.067504,0.042102,0.124216,0.554441,0.175669,0.219964,0.079668,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1.49992,24.62289,2.02552,4.888041,4.544736,0,2.837146,0,0.674921,0.04219,0.021051,0.144918,0.311873,0.202695,0.153018,0.070816,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3.311513,25.824007,2.620169,4.556648,5.225779,0,4.0981,0.287891,1.319163,0.012657,0.063153,0.134567,0.554441,0.324313,0.3156,0.079668,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3.954336,24.022332,2.638751,3.769591,4.607054,0,3.625243,0,0.828312,0.029533,0.021051,0.217377,1.21284,0.202695,0.1052,0.061964,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.636277,24.923169,4.078915,5.053737,4.780653,0,4.570958,0.057578,1.288485,0.059066,0.042102,0.610727,1.07423,0.148643,0.176927,0.168188,0,0,0,0,0,1,0,0,1,1,1,1,1,0
0.993454,24.022332,4.394822,5.095161,4.433455,0,5.477269,0.172734,3.282568,0.097036,0.084205,1.097238,2.633596,0.513495,0.387327,0.168188,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.973974,25.824007,2.137017,4.100984,3.561008,0.42734,3.152385,0,0.552208,0.029533,0.084205,0.144918,0.693052,0.202695,0.095636,0.097372,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.110331,24.022332,2.099851,4.059559,3.587715,0.543887,3.11298,0,0.674921,0.059066,0.042102,0.248431,0.450484,0.13513,0.076509,0.035408,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1.012933,23.722053,1.393707,4.722345,4.121867,0.971226,1.812621,0.057578,0.674921,0.105474,0.021051,0.186323,0.13861,0.13513,0.133891,0.053112,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2.610251,24.62289,2.527255,4.970889,5.288097,0,3.310004,0.057578,1.165772,0.033752,0.063153,0.207026,0.658399,0.3108,0.153018,0.115076,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2.629731,25.523727,2.415758,4.183832,4.460162,0,3.546433,0.057578,0.889668,0.084379,0.021051,0.248431,0.485136,0.256748,0.272564,0.141632,0,0,0,0,1,0,0,0,1,1,0,1,1,0
3.136197,25.824007,2.555129,4.26668,4.807361,0,3.664647,0.057578,0.85899,0.084379,0.021051,0.186323,0.554441,0.283774,0.282127,0.141632,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1.597318,23.722053,3.317022,5.219434,4.914191,0.543887,4.689172,0,1.932727,0.084379,0.021051,0.393349,0.762357,0.189182,0.1578,0.203596,0,0,0,0,1,0,0,0,1,1,0,1,1,0
2.357018,23.421773,3.893087,4.308104,4.45126,1.24317,5.083221,0,2.05544,0.105474,0.063153,0.331242,0.831662,0.175669,0.191273,0.053112,0,0,0,0,1,0,0,0,1,1,0,1,1,0
2.103785,23.421773,3.261274,4.4738,4.48687,1.359717,4.610363,0.057578,2.05544,0.063285,0.084205,0.258782,0.762357,0.216209,0.1052,0.08852,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2.844005,23.421773,3.521432,3.769591,4.112964,1.359717,4.295124,0.057578,1.227128,0.084379,0.105256,0.258782,0.623746,0.324313,0.176927,0.053112,0,0,0,0,0,0,0,0,1,1,0,1,1,0
